item_name	category	tags	id
Sauvignon Blanc Buitenverwachting	Weiße Südafrika	{'wine'}	1686404
Kirsch-Mohn	Strudel	set()	172816
Tonic Fever Tree 0,2l	Alkohol freie Getränke	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	270798
Wonder Waffel + Rote Grütze + Weiße Schokolade. + Kirsche + Kokosnuss + Keine Specials + Erdbeer Eis	WonderWaffel + AF Soßen + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis	set()	1179901
Vegan Avocado Menü #1 + Ketchup  inklusive + Fritz-Limo Zitrone 0,20 Menü	Burger + Beilagen + AF Getränkemenü	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	216779
Ketchup	Für den kleinen Hunger	set()	1490886
Takoyaki *4 + 8 stk.	Küche + Küche	set()	1185927
Standart Waffel + Nutella + Ohne Soße + Banane + Blaubeer + Ohne Frucht 2 + Kinder Riegel + Ohne Special + Schoko Streusel + Ohne Topping + Ohne Eis	Waffeln + Extra Soße + Extra Soße + Extra Frucht + Extra Frucht + Extra Frucht + Extra Special + Extra Special + Extra Topping + Extra Topping + Extra Eis	set()	16837
Coca Cola 0,3	Alk freie getränke	{'carbonated_softdrink'}	979245
Schorle klein 0.3 + Multivitamin	Alkoholfreie Getränke + AF Saftsorten	{'carbonated_softdrink'}	1342733
Alster vom Fass 0,3	Bier	{'beer'}	342963
Aktion Münchner Schnitzel + Beilagensalat #1 + Kroketten	Schnitzeljagd + AF Beilagen + AF Beilagen	set()	1393129
MF IPA 0,33l	Craft Beer	{'beer'}	76063
Jack Daniel's single Barrel 2cl	Whisky	{'spirits'}	169471
Capuns klein	Spezialitäten	set()	74754
Schwarzer Johannisbeernektarschorle 0,4l	Säfte & Schorlen	{'carbonated_softdrink'}	206690
Ravioli con.....	Wochenkarte	set()	484899
Vegan Burger + Brioche + Senf Rucola + 1885 Sauce + Alles an Gemüse + . + POMMES + 1885 Sauce + .	Burger + Zutaten für mein Burger + Saucen + Saucen + Gemüse + Ausnahme + Beilagen + Saucen + Ausnahme	set()	2052931
Lammrippen mit Adjika	Hauptgerichte	set()	713839
Deluxemburger + ohne Salatgurke + *FRITTEN KLEIN* + medium	Beef Burger + AF Ohne optional + AF Burger im Menü + AF Gargrad	set()	795808
Rooibos Vanille + .	Heißgetränke + AF Heißgetränke	{'hot_drinks'}	555093
Cheeseburger + Extra Patty + Dirty Fries	Burger + Add On + Pommes	set()	1510043
Tonkawaffel Angebot 1 Kugel + Schokolade Eis + mit Sahne + mit Puderzucker + mit Schoko-Sauce + zweites Besteck + zum Hieressen	TONKA-WAFFELN + AF-EISSORTEN TONKA + AF-TONKA + AF-TONKA + AF-TONKA + AF-BESTECK + AF-BESTECK	set()	1881723
Heida du Valais AOC Fl.	Flaschenweine Weiss	{'wine'}	273511
Chsb. singel 150g- Menü + ——> + Pom Frit. + Mayonaise. + Shake + Kein Pfand + Erdbeer-Shake 0,3 *	Cheeseburger* Menü + Extras + Beilagen* + Dips* + AFG* + 0,15€ Pfand kassiert + Milkshakes 0,3*	{'other_non_alcoholic_drinks'}	1062257
Krem de la Krem	Cocktails	{'spirits'}	1380427
„Zwiebel“ + Gem. Salat	Schnitzel + Abfrage Beilagen	set()	853777
109 PutenPfanne Rotwein + Normal	Pfannengerichte + AF Beilage	{'wine'}	819065
Baklava ca. 550g	Kekse	set()	673066
Marshmallow Spieß	Sweet to Go	set()	355331
Dream Waffel + Vollmilchschkolade + Heidelbeere Extra + Erdbeere Extra + Weisse Raspeln + Smarties + --- + -	Waffeln + AF Soße + AF Frucht + AF Frucht + AF Topping + AF Specials + AF Abwahl + AF Sahne	set()	541888
Pâte nature bimbo	Plats chauds	set()	1650725
Landmann 0,3	Biere	{'beer'}	1835638
Tonkawaffel Angebot 1 Kugel + Zitrone-Basilikum Sorbet + mit Sahne + mit Puderzucker + mit Erdbeer-Sauce + zum Hieressen	TONKA-WAFFELN + AF-EISSORTEN TONKA + AF-TONKA + AF-TONKA + AF-TONKA + AF-BESTECK	set()	1814332
LatteMacchiato + Entkoffeiniert	Kaffee + Hintergrund allgemein	{'hot_drinks'}	272488
Chicken Avocado Wrap + Mit allem + Joghurt + Scharf + Cocktail + Hier essen	Wraps + A_Zutaten + Saucen + Saucen + Saucen + Sonstiges	set()	1459594
Captain morgan	Aperitif	{'spirits'}	151213
Pizza Hawai + -----KEINE EXTRAS----	Pizza + Pizzabelag	set()	1578685
Ardbeg Whisky sour	Klassiker	{'spirits'}	1820869
Extra Käse	Sonderwünsche	set()	1024446
Kapuziner W. leicht 0,5	Bier	{'beer'}	999017
Ofenkartoffel	Fleischgerichte	set()	974496
Coupe 2 boules + Vanille + Caramel	Les coupes de glaces + Parfum glace + Parfum glace	set()	1427053
Primitivo 0,1l	4 Rotwein	{'wine'}	1333022
Ofenkart. Gemüse	Barfood	set()	2005007
Reissdorf 0,5	Bier	{'beer'}	1280377
Milchkaffee + Bio Entkoffeiniert*	Kaffee Spezialitäten + AF Kaffeesorten	{'hot_drinks'}	269145
3 Schnecken	Anzahl	set()	296540
Striploin/Rumpsteak 200g + medium well/medium plus + Kleiner Salat + Süßkartoffelpommes	Hauptgänge + Gargrad + Beilagen + Beilagen	set()	202493
50cl Edel Barthel	Vins	{'wine'}	1549178
omelette	Essen	set()	524018
Irroy Weiß	Schaumwein	{'sparkling_wine', 'wine'}	1247651
8er + ToGo ohne Tüte + Lookma Spezial + MI Bueno Schokolade + TI Brownies + TI Mandeln + TI Lotus Kekse + FI Himbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte	set()	1372046
Cheeseburger Menü + XL Regio + Brioche + Bacon. + Fries, klein. + vegane Mayo. + Maisel..	Burger Menü + AF  Größe + AF Brötchen + AF  Extras + AF Menü Beilagen + AF Dips kostenlos + Getränke Käseburger	{'beer'}	1389730
Schoko-Nuss-Becher	Kuchen	set()	1345912
8er + ToGo mit Tüte + Bitter Schokolade + MI Bitter Schokolade + TI Diverse + FI Bananen	Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Fruit It	set()	686724
grüner Tee	Kaffee& Tee	{'hot_drinks'}	1529146
Classic + ---- + - Sauce + + Curly Fries + + Cheddar	Burgers + AF Burgers + AF Burgers + AF Burgers + AF Burgers	set()	169096
Luitmar Kuhn 0,75l	Cuvee Deutschland	{'wine'}	911777
FRESH M + Dinkelmehl 25 cm + Keine Extras	PIDAZA VEGGIE + AF Pidaza Zwang + AF Pidaza Extras	set()	1676897
Cola 0,3l	Limo	{'carbonated_softdrink'}	333813
Schwarzer Tee 0.3	Tees	{'hot_drinks'}	1425841
Macarons 3 Stk.	Gebäck Süß #1	set()	2050401
rührei (3eier) + - gruyère-bergkäse + kürbis	frühstück + abfrage rührei / spiegelei + abfrage rührei / spiegelei	set()	787121
Jambalaya	Burger's Bar Spezialitäten	set()	1898505
Halloumi Döner + Weizenbrot + Kräuter + Scharf + ohne Zwiebeln + ohne Gurken	Main + AF Brot + AF Sauce + AF Sauce + AF Extras + AF Extras	set()	858382
Kl. Schnitzel + Mit Kroketten...	Kinder/ Seniorengerichte + AF R/P Kraut	set()	593447
Vato Loco Burger double + Ohne Zwiebel + Medium + Fleisch	BURGER DOUBLE + AF BURGER + AF BURGER + EXTRAS	set()	1982246
Aceitunas de botija	Surgelé et produits frais	set()	991465
Safran-Risotto mit Lachs	Fr–Fischstäbchen	set()	1510496
Saftschorle groß	Saft	{'carbonated_softdrink'}	655796
Schwabe	Angebote	set()	516424
Golden Milk + Hafermilch	Heissgetränke + AF Milch	{'hot_drinks', 'other_non_alcoholic_drinks'}	1945052
Wonder Waffel + Weiße Schokolade + Ananas + Keine Toppings + Kinderriegel + Kein Eis + Getränk: Nein + Kein Paket	WonderWaffel* + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis + AF Getränk + AF Paket	set()	272112
Valser 1.5l	1.5l Kalte Getränke	{'other_non_alcoholic_drinks'}	1094200
4er Box + After Eight Donut* + Schwarzwälder Kirsch Donut* + Orange Marzipan Cupcake* + Kaffee Haselnuss Cookie* + 0x Glas Pfand	Box Deals + Abfrage Box Deal + Abfrage Box Deal + Abfrage Box Deal + Abfrage Box Deal + Abfrage Pfand 4er Box	{'hot_drinks'}	513268
Cheeseburger * + 4Bro + Beilage Curly Fries	Burger Menü + Alkoholfrei + AF Beilage Menü	set()	1745246
15 Gyros (Normal) + HALB 61 Parma	"Pizza ""Normal"" + AF Halb/Halb"	set()	218044
W/S/F	Herren	set()	795432
Strammer Max	Für'n großen Hunger	set()	490868
Tullamore Dew 2cl	Whiskey 2cl	{'spirits'}	55613
Wonder Waffel + Vollmilch + Apfelzimt + Blaubeere + Keine Toppings + Keine Specials + Ananas Eis + Getränk: Nein + Kein Paket	WonderWaffel + AF Soßen + AF Früchte + AF Früchte + AF Toppings + AF Specials + AF 2 Eis + AF Getränk + AF Paket	set()	1762410
Rumpsteak Pfeffersauce + Durch + Spätzle	Steaks + AFZ Steaks + AFZ Beilagen	set()	1302779
Säfte mit Leitungswasser 0,5l	Säfte & Schorlen	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	817508
CLASSIC marinade**	AF marinade 10/2018	set()	511823
Phad Namman Hoi + mit  Ente kross	Duftreis + AF Duftreis	set()	1917422
Cream Cheese: Fancy + Sesame + NO ADD-ON + For Here + 16 + Chive CC	BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number + FANCY CC	set()	2032974
0,5  Apfelschorle	Alkoholfrei	{'carbonated_softdrink'}	1025405
Baileys 2cl	Kurze 2cl	{'spirits'}	2050126
"Bubble Waffel + Nutella + ""Erdbeere"" + Mandel + Bueno White + ohne Soße"	Waffeln + Abfrage Aufstrich + Abfrage Früchte + Abfrage Streusel + Abfrage Toppings Waffeln + Abfrage Waffel Soße	set()	1458551
Krautspätzle mit Kassler	Essen	set()	1423725
Oolong Milk Tea M + Regular Ice + Regular Sugar + Yogurt Boba	Milk Tea + Ice + Sugar + Topping	{'other_non_alcoholic_drinks'}	1427102
Krombacher 0,3l	BIER VOM FASS	{'beer'}	860961
ICE WATERMELON	SOFTDRINKS/POP	set()	1234641
A.	Zwangsabfrage Hausgemachte Schorle	{'carbonated_softdrink'}	1457627
Avocardio + vegetarisch + Cheddar	Burger + AF Burger + Extras	set()	1955023
Wonder Waffel + Rafaello Creme + Apfelzimt + Ananas + Banane + Kiwi + Kokosnuss + Rafaello + Kein Eis + Getränk: Nein + Kein Paket	WonderWaffel + AF Soßen + AF Früchte + AF Früchte + AF Früchte + AF Früchte + AF Toppings + AF Specials + AF 2 Eis + AF Getränk + AF Paket	set()	782305
Multiviaminsaft 0,2	Säfte	{'other_non_alcoholic_drinks'}	743708
Cola Bier 0.5	Biere	{'carbonated_softdrink', 'beer'}	1350355
Cuba Libre	LONGDRINKS+COCKTAILS	{'spirits'}	1142521
AYAN Streetfood Combo 3 + Adobo Pork + Chicken BBQ + Fishballs	Vorspeisen & Streetfood Combos + AF AYAN Combo 1 Snack (1-1) + AF AYAN Combo 1 Snack (1-1) + AF AYAN Combo 1 Snack (1-1)	set()	1401242
Doppelter Espresso	Heiße Getränke 201-299	{'hot_drinks'}	2012476
Espresso + Doppelter (doppelter Kaffe, doppelt Wasser)	Heiße Getränke + Optional Espresso	{'hot_drinks', 'other_non_alcoholic_drinks'}	178062
Wonder Waffel + Haselnuss Creme + Erdbeer* + Schokoraspel + Kinder Bueno + Kein Eis + Im Paket + Kein Paket	WonderWaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis + AF Paket + AF Paket	set()	1197521
Martini 5cl + Extra Dry	Aperitivi + AF Martini	{'spirits'}	1939747
Costa Rica / finca los hermanos	Bakeliet Kaffee	{'hot_drinks'}	141150
Radler Sprite 0,3	Biere	{'carbonated_softdrink', 'beer'}	972234
Baguette + Salami	Knabbern & Snacken + AF Baguettes	set()	1684957
Kl Spaghetti Napoli	Kleine Pasta	set()	1160257
Kinderschn. mit Pommes + braune Soße	Kinderkarte + AF Kinderkarte	set()	1062207
Gast 1 + Butter. + Croissant + Brötchen + Nutella. + Ei	Ankreuz-Frühstück + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag	set()	1276135
Oettinger Malzbier 0,5l	Alkoholfreie Getränke	{'beer'}	1777841
Fat Head	Produkte	set()	386497
Stella 0,3	Bier	{'beer'}	1280780
1/2 Fasan + Petersilienkartoffel	Weihnachten + AF Beilage	set()	1970305
Schweppes - 33CL	Boissons froides	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1138819
Tagliatelle Di Capra	Pasta	set()	681832
Espresso Macchiato Hafer	Coffee	{'hot_drinks'}	1768244
Extra Brot	Vorspeisen	set()	980491
Topping extra + Kinderriegel	Bubble Waffel + Optionalabfrage Toppings	set()	419596
"Bubble Waffel + Nutella + ""Erdbeere"" + Mandel + Bueno White + ohne Soße"	Waffeln + Abfrage Aufstrich + Abfrage Früchte + Abfrage Streusel + Abfrage Toppings Waffeln + Abfrage Waffel Soße	set()	206692
Individuelle Creme mit Extra Wirkstoffe	Prokukte	set()	41074
Crispers #	Catering/Events	set()	373375
Champignon Sauce	Saucen	set()	1554159
Halloumi Klassik + ohne Röstzwiebeln + **NO Menü**	Veggie Burger + AF Ohne optional + AF Burger im Menü	set()	36163
Personal SCHORLE	Alkoholfrei	{'carbonated_softdrink'}	423104
8 + Balsamico	Salate + AF Dressing	set()	2038599
5er + ToGo ohne Tüte + FI Raffaello + FI Bueno + MI Raffaello + MI Bueno + TI Mandeln + TI Kokosraspel + TI Pistazien + FI Heidelbeeren + Ohne	Choose It + Choose It + Abfrage Fill It + Abfrage Fill It + Abfrage Melt it + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Top It + Abfrage Fruit It + Abfrage Complete It	set()	1634221
Cheeseburger 120 g + Potatoe Dippers klein + Chili Majo	Beef 120g + Fritten + Dip	set()	1959397
BANGKOK	ADD	set()	202336
Wasserspinat mit Knoblauch	Die Vietnamesen	{'other_non_alcoholic_drinks'}	722310
flat white + koffeinfrei + hafermilch	kaffee + diesdas + diesdas	{'hot_drinks', 'other_non_alcoholic_drinks'}	2001268
Paulaner 0.3	Biere	{'beer'}	853314
Dos Pinchos	Empfehlungskarte	set()	1290356
Weinhefe-Brand im Holzfass	ALKOHOLREICH	{'beer', 'wine'}	137955
Salami + EXTRA Salami	Pizza + Pizza Extras	set()	1027636
Shots LUFT	Aperetif & Drinks	{'spirits'}	1770007
Blanc de Noir 0,5	Rosé / Sekt	{'sparkling_wine', 'wine'}	770084
Waldbeere Tee	Heiße Getränke	{'hot_drinks'}	1966027
1,5 Bluna Zitrone	AFG Pitcher	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1809887
Schwabenglück Vegetarisch	Schwaben - Glück und Menü	set()	1461107
Pizza massimo + Mit Zwiebeln + Ohne oliven	Pizza + Optionalabfrage Pizza Pasta + Optionalabfrage Pizza Pasta 2	set()	619354
DOS mas	Schnäpse	{'spirits'}	789305
6x Jägermeister	Shooter	{'spirits'}	1087112
Gepresst gross	Alkoholfrei	{'other_non_alcoholic_drinks'}	1965480
Ohne Darm + 2-Mittelscharf + 1-Angenehm	Hauptspeisen + Abfrage Schärfe + Abfrage Schärfe	set()	1282318
Kakao + Jäger + Pfand +	Punsch + Kurzes zum verfeinern + Pfand & Bonus & GS	{'hot_drinks'}	418381
Marmorkranz *	Kuchen / Gebäck 2	set()	1936279
Bowl Avocado Chicken + REIS #1 + Mit Allem* #1 + Ohne Oliven + Ohne Mais + Cocktail + MITNEHMEN	Bowls + Zutaten Bowl/Wrap + Zutaten Bowl/Wrap + Zutaten Bowl/Wrap + Zutaten Bowl/Wrap + Saucen + MITNEHMEN	set()	570291
Aberlour 10 ans	Whisky	{'spirits'}	1822330
Heiße Bergliebe.	Desserts	set()	1836750
Knusper Burger	Warme Speisen	set()	841123
Endreinigung FeWo 2-4 P.	miete	set()	745286
Eiles Tee Darjeeling + -	Warme Getränke + Abfrage Port. Schokolade	{'hot_drinks'}	31344
Steak + Rumpsteak vom Simmentaler Rind 200g + Medium + Fritten + Ketchup + keine Soße	große Speisen + Steak* + Garstufe + Steakbeilage + große Speisen + große Speisen	set()	357365
All-Burger Menü + Crazy Chicken Burger + Wedges Menü + Mayo + Ketchup	Menüs + Burger + Abfrage Beilage Extrawurst + Abfrage Nuggets + Abfrage Nuggets	set()	1179800
S62 Rumpsteak 250gr + Divers. Abfrage Steak + mit Wedges + Divers. Abfrage Steak Aufstrich	Steak + Abfrage Steak + Abfrage Steak Beilage + Abfrage Steak Aufstrich	set()	1028822
Div. Mineral 2dl	AFG	set()	691997
5 Schinken (Normal) + 12 Zwiebeln 1€ + Hollandaise 1€ + 3 Champignons 1€	"Pizza ""Normal"" + AF Extra ""Normal"" 1€ + AF Extra ""Normal"" 1€ + AF Extra ""Normal"" 1€"	set()	1855016
FRÜHSTÜCKSAUSWAHL + Putenwurst + Gouda- Käse	FRÜHSTÜCK + Abfrage Frühstücksauswahl + Abfrage Frühstücksauswahl	set()	1110244
208 Tieguanyin Tee	Tee	{'hot_drinks'}	952548
Entrée +plat +dessert +café + *Velouté + *Poulet + *Souffle choco	Formules Déjeuner + Entrées menu + Plats menu + Desserts menu	{'hot_drinks'}	456707
33 Pho–Suppe + 33d Rindfleisch	Vietnamesische Spezialitäten + Abfrage Pho Suppe	set()	940337
Personalgetränk	Perso	set()	262928
Surf and Turf + -Süßkartoffeln + -Sour-Cream + Ohne Butter	SURF&TURF + Abfrage Beilagen + Abfrage Soße / Dip + Abfrage Extra	set()	1908260
69a Pizza Brokkoli kl.	Kleine Pizzen	set()	1892343
Duvel blond 6,66	WECHSEL   BIER	{'beer'}	727641
Orangensaft 0,2	Säfte/ Schweppes	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1073491
Rumpsteak 200gr + medium + m. Gemüse der Saison + m. Gemischter Salat + m. Kräuterbutter + ohne alles	Steaks und Burger + AF Garstufe + AF Fleischgerichte + AF Fleischgerichte + AF Fleischgerichte + AF Fleischgerichte	set()	237079
Fear and Loathing in Las Vegas - Singapore Sling	Cocktails	{'spirits'}	945076
60. Calzone Big Meat 22cm	Calzone 22cm	set()	1718541
Salat Maultaschenstreifen	Salate	set()	1010051
2 dl Blanc de Mer	Karaffen Offenwein	{'wine'}	391655
Beck's Pilsener 0.33 l	Getränke nach Wahl	{'beer'}	996661
Ketchup	Für den kleinen Hunger	set()	1430169
Krautsalat	Burger Extras	set()	1874357
Aperol Sprizz	LONG DINKS 0,2	{'spirits', 'sparkling_wine'}	519064
Lammkoteletts 400g + Medium well 3/4 + Gemüse + Grüne Pfeffersauce	Steaks + AF Gargrad + AF Beilagen + Abfrage Sauce für Steakkarte	set()	1883087
Vodka Sour + Normal	Sour + Abfragen	{'spirits'}	1566076
Pelinkovac	Liköre Aperitifs	{'spirits'}	638082
Comté bon + Steak XL	Hamburgers + P. Burger	set()	1876051
Roiboos Tee + Milch	Heiße Getränke + Extra Wunsch Kaffee / Tee	{'hot_drinks', 'other_non_alcoholic_drinks'}	1937128
Gewürztraminer 1/8l	Wein	{'wine'}	1002471
Tunfisch Wrap	Wraps	set()	381574
Brunch p.P.	Sonstiges	set()	313452
Crazy Cheesebomb Menü + Mit Pommes + Chilli Cheese Sauce + Fanta 0,2	Burger Menü + AF Burger Menü Beilage + Saucen + Alkoholfreie Getränke	{'carbonated_softdrink'}	1955505
Chardonnay 0,75 togo	TOGO Weißwein	{'wine'}	835925
Tagliatelle 4 Formaggio	ÜBERBACKENE GERICHTE	set()	539826
Wienerschnitzel. + Pfeffersoße af + Spätzle af	Hauptgerichte + Af Hauptgerichte Saisongerichte Kinderkarte und Salate + Af Hauptgerichte Saisongerichte Kinderkarte und Salate	set()	243305
Burgermenü + Menürabatt + Cheeseburger + Veggie Patty + Classic Fries + Keine Saucen + Fanta	Menüs + AF Menü + Burger + AFZ Burger Extras + Fries + Saucen + Getränke	{'carbonated_softdrink'}	2020165
Wonder Waffel + Weiße Schokolade + Banane + Kokosnuss + Kinderriegel + Erdbeer Eis + Mango Eis	WonderWaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis + AF 2 Eis	set()	1270277
Aeropress paper filters	Accessories	{'hot_drinks'}	1357142
Herz Waffel Vanille + Kokos Cream + Mango + Manner + - ohne Spezial - + Dunkle soße + - ohne Eis - + ohne Sahne	Waffeln & Eis + Abfrage Aufstrich + Abfrage Frucht + Abfrage Topping + Abfrage Spezial + Abfrage Soße + Abfrage Eis (Waffeln, Shakes, Crazy Shakes) + Abfrage Sahne	set()	1361310
Medizinische Fußpflege	füße	set()	1510174
Cheese Burger + Extra Käse + Bacon + ohne Zwiebel + Sweet Potato Fries + —	Burger + Extras / Abfrage Burger + Extras / Abfrage Burger + Extras / Abfrage Burger + Beilagen / Abfrage Burger + Extras / Abfrage Burger	set()	403472
Frischer Pfefferminz Tee	Warme Getränke	{'hot_drinks'}	225792
Meshka #1 + Sesame + NO ADD-ON + For Here + 20	BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number	set()	277999
Tantan Men + + Ei	Ramen + Abfrage Ramen Toppings	set()	1179896
Principe blanco 0.1l	Wein offen weiss	{'wine'}	1588155
Caramel Macchiato Groß	Kaffee Spezialitäten	{'hot_drinks'}	1012976
Puschkin Vodka 4cl oB	Shots 4cl oB	{'spirits'}	977085
8er + Auf die Hand + Lookma Spezial + MI Vollmilch Schoko + TI Mandeln + TI Pistazien + FI Heidelbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Früchte	{'other_non_alcoholic_drinks'}	1867653
Latte Hafer + TO GO + E 3	Hafermilch Getränke + Abfrage Kaffee + Abfrage Kaffee	{'hot_drinks', 'other_non_alcoholic_drinks'}	239914
Gavi di Gavi Fl.	Weisswein FL	{'wine'}	47770
KugelEis + Erdbeere + Schoko + Himmelblau	Eisspezialitäten + Abfrage Eisbecher + Abfrage Eisbecher + Abfrage Eisbecher	set()	831389
Vinho Verde 0,75	Weißweine	{'wine'}	119554
Salatteller Hähnchenbrust	Leichte Speisen/Salate	set()	1968190
Mildes Korea mittags	Mittagstisch	set()	633799
Latte macchiato Klein Hafer	Kaffee & Schoko	{'hot_drinks'}	2058259
Mineralwasser Still	Soft getränke	{'other_non_alcoholic_drinks'}	231254
CAPRICCIOSA + Schafskäse + Paprika + Zwiebeln	Pizza + Optionalabfrage alle Pizzen + Optionalabfrage alle Pizzen + Optionalabfrage alle Pizzen	set()	637061
8er + ToGo ohne Tüte + Bitter Schokolade + MI Weiße Schokolade + TI Lotus Kekse + TI Pistazien + TI Haselnusskrokant + Apfel Zimt	Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Top It + Abfrage Fruit It	set()	512638
Alla Verdure + Mit Käserand	Pizza + Zutaten Pizza	set()	11947
Punsch Apfel	TEE	{'hot_drinks', 'other_non_alcoholic_drinks'}	314919
Haferl Tee + Baked Apple	Heiße Getränke + Abfrage Tee	{'hot_drinks'}	1319029
Latte + Haselnusssirup	Heissgetränke + AF Kaffee	{'hot_drinks'}	1632831
Own Bowl regular + Sushi Reis + Frischer Lachs + Shoyu + Avocado + Edamame + Gurke + Scharfe Mayo + Eingelegter Ingwer + Knusprige Reisnudeln + Granatapfel	CREATE YOUR OWN BOWL + AF BASE 1x + AF PROTEIN 1x + AF FLAVOR 1x + AF FRUITS AND VEGGIES 3x + AF FRUITS AND VEGGIES 3x + AF FRUITS AND VEGGIES 3x + AF SAUCE 1x + AF TOPPING 3x + AF TOPPING 3x + AF TOPPING 3x	set()	23693
Veltins Radler 0,5	Bier	{'beer'}	1478342
Coupe 2 boules + Vanille + Caramel	Les coupes de glaces + Parfum glace + Parfum glace	set()	947862
